Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java,23,0,0,23,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java,23,0,0,27,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/JobRestClient.java,2,0,0,26,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java,23,0,0,79,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java,23,0,0,42,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java,23,0,0,89,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java,23,0,0,112,0,0,0,0,5,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java,23,0,0,85,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java,23,1,0,175,8,8,6,6.0,4,22.0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java,23,0,0,211,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/SecurityQuestionRestClient.java,7,0,0,42,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java,23,0,0,171,0,0,0,0,6,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java,23,0,0,199,0,0,0,0,6,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/UserSelfRestClient.java,7,0,0,80,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java,23,0,0,68,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java,23,0,0,40,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxButton.java,20,0,0,62,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxLink.java,20,0,0,51,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingOnConfirmAjaxLink.java,7,0,0,48,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionColumn.java,16,0,0,50,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionResultColumn.java,16,0,0,67,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/AttrColumn.java,16,0,0,72,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxGroupSelectorPanel.java,16,0,0,29,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxPanel.java,16,0,0,38,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckGroupColumn.java,16,0,0,46,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CollectionPanel.java,11,0,0,40,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CollectionPropertyColumn.java,11,0,0,47,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java,23,0,0,45,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/JobColumn.java,2,0,0,57,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java,23,0,0,45,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java,23,0,0,34,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java,23,1,0,72,2,2,2,2.0,2,22.0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java,23,1,0,460,31,31,22,22.0,3,22.0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java,23,0,0,103,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java,23,0,0,46,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDoubleFieldPanel.java,1,0,0,157,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,23,0,0,74,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java,23,0,0,56,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java,23,0,0,50,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java,23,0,0,80,0,0,0,0,5,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/BinaryFieldPanel.java,7,0,0,174,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java,23,0,0,37,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java,23,0,0,109,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java,23,0,0,70,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,23,0,0,160,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java,23,0,0,153,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java,23,0,0,34,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MappingPurposePanel.java,7,0,0,108,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiFieldPanel.java,7,0,0,134,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java,20,0,0,38,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java,23,0,0,177,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SpinnerFieldPanel.java,7,0,0,162,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/preview/AbstractBinaryPreviewer.java,7,0,0,35,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/preview/BinaryCertPreviewer.java,7,0,0,62,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/preview/BinaryImagePreviewer.java,7,0,0,44,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/preview/BinaryPDFPreviewer.java,0,0,0,124,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/link/VeilPopupSettings.java,7,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansion.java,16,0,0,133,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansionModel.java,16,0,0,30,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java,23,0,0,97,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRoleProvider.java,16,0,0,37,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,console/src/main/java/org/apache/syncope/markup/head/MetaHeaderItem.java,16,0,0,41,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core-upgrader/src/main/java/org/apache/syncope/upgrader/ContentUpgrader.java,7,0,0,639,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core-upgrader/src/main/java/org/apache/syncope/upgrader/util/GuardedStringConverter.java,7,0,0,110,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core-upgrader/src/main/java/org/apache/syncope/upgrader/util/SyncopeDefParams.java,7,0,0,45,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core-upgrader/src/main/java/org/apache/syncope/upgrader/util/XMLDeserializer.java,7,0,0,45,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/audit/AuditConnectionFactory.java,7,0,0,139,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/audit/AuditManager.java,23,0,0,92,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/cache/DisabledVirAttrCache.java,5,0,0,42,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/cache/MemoryVirAttrCache.java,5,0,0,132,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/cache/VirAttrCache.java,5,0,0,58,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/cache/VirAttrCacheKey.java,5,0,0,67,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/cache/VirAttrCacheValue.java,5,0,0,71,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java,16,0,0,645,0,0,0,0,9,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/connid/ConnPoolConfUtil.java,7,0,0,61,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java,16,0,0,274,0,0,0,0,5,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/init/ConnectorManager.java,16,0,0,125,0,0,0,0,5,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java,23,1,0,120,5,3,2,2.0,5,22.0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,23,0,0,241,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java,23,0,0,78,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java,23,0,0,54,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/init/ThreadLocalCleanupListener.java,16,0,0,39,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/init/WorkflowAdapterLoader.java,16,0,0,76,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java,16,0,0,230,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,23,0,0,381,0,0,0,0,8,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/SQLSchemaGenerator.java,7,0,0,157,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/SysInfoListener.java,7,0,0,47,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java,23,0,0,72,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrTemplate.java,7,0,0,29,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java,23,0,0,24,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java,23,0,0,243,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java,23,0,0,97,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java,23,0,0,94,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java,23,0,0,52,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java,23,0,0,65,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java,23,0,0,88,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMapping.java,16,0,0,77,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMappingItem.java,16,0,0,144,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractNormalSchema.java,7,0,0,196,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java,23,0,0,28,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSubject.java,7,0,0,48,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSyncTask.java,7,0,0,127,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSysInfo.java,7,0,0,90,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java,23,0,0,56,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java,23,0,0,69,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java,23,0,0,74,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java,23,0,0,199,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/ConnPoolConf.java,7,0,0,59,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java,23,0,0,44,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java,23,0,0,297,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java,23,0,0,181,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java,23,0,0,116,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java,23,0,0,34,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java,23,0,0,65,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java,23,0,0,132,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/PushPolicy.java,7,0,0,34,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/PushTask.java,7,0,0,45,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java,23,0,0,116,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java,23,0,0,62,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java,23,0,0,54,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java,23,0,0,57,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/SecurityQuestion.java,7,0,0,39,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java,23,0,0,34,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java,23,0,0,68,0,0,0,0,3,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java,23,0,0,57,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java,23,0,0,63,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java,23,0,0,62,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/conf/CAttr.java,7,0,0,134,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/conf/CAttrUniqueValue.java,7,0,0,66,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/conf/CAttrValue.java,7,0,0,54,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/conf/CSchema.java,7,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/conf/SyncopeConf.java,7,0,0,111,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java,23,0,0,116,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrTemplate.java,7,0,0,55,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java,23,0,0,66,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java,23,0,0,54,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java,23,0,0,59,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttrTemplate.java,7,0,0,49,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java,23,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java,23,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java,23,0,0,59,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttrTemplate.java,7,0,0,49,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java,23,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java,23,0,0,194,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java,23,0,0,19,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java,23,0,0,116,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrTemplate.java,7,0,0,54,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java,23,0,0,66,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java,23,0,0,54,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java,23,0,0,59,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttrTemplate.java,7,0,0,48,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java,23,0,0,25,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMapping.java,16,0,0,102,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMappingItem.java,16,0,0,49,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java,23,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java,23,0,0,59,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttrTemplate.java,7,0,0,48,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java,23,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java,23,0,0,483,0,0,0,0,4,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java,23,0,0,436,0,0,0,0,8,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java,23,0,0,134,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java,23,0,0,66,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java,23,0,0,54,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java,23,0,0,53,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java,23,0,0,25,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMapping.java,16,0,0,117,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMappingItem.java,16,0,0,49,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java,23,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java,23,0,0,53,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java,23,0,0,27,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java,23,0,0,25,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrTemplateDAO.java,7,0,0,29,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java,23,0,0,29,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java,23,0,0,28,0,0,0,0,1,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java,23,0,0,28,0,0,0,0,2,0,false
24,refs/tags/syncope-1.2.8,core/src/main/java/org/apache/syncope/core/persistence/dao/ConnectorRegistry.java,16,0,0,39,0,0,0,0,2,0,false
